MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
2,600;21,670;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,070;0,000;0;0,000;1013,314;None;0;0;0,000;-1419,780;10981,790;-3182,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,860;21,930;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,330;0,000;0;0,000;1068,623;None;0;0;265,958;-1390,290;10981,370;-3135,310;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
3,120;22,190;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,590;0,000;0;0,000;1156,539;None;0;0;498,896;-1311,670;10980,270;-3095,980;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
3,380;22,450;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,850;0,000;0;0,000;1279,659;None;0;0;451,716;-1197,770;10978,680;-3049,260;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
3,630;22,700;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3,100;0,000;0;0,000;1396,667;None;0;0;485,691;-1081,980;10977,040;-3066,020;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
3,890;22,960;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3,360;0,000;0;0,000;1537,560;None;0;0;623,166;-966,180;10975,380;-3146,260;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,150;23,220;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3,620;0,000;0;0,000;1661,418;None;0;0;439,999;-851,650;10977,210;-3193,380;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,410;23,480;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3,880;0,000;0;0,000;1775,448;None;0;0;440,004;-738,160;10984,620;-3185,140;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,670;23,740;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4,140;0,000;0;0,000;1889,257;None;0;0;439,998;-624,680;10992,340;-3181,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,930;24,000;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4,400;0,000;0;0,000;2003,030;None;0;0;439,998;-511,200;11000,070;-3183,880;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,190;24,260;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4,660;0,000;0;0,000;2118,184;None;0;0;439,999;-396,110;10998,620;-3180,340;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,450;24,520;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4,920;0,000;0;0,000;2232,476;None;0;0;439,997;-282,070;10992,120;-3176,430;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,710;24,780;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4,920;0,000;0;0,000;2232,476;None;0;0;440,004;-169,010;10985,500;-3174,320;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_PICKEDUP;1;CTF-1on1-Joust.ObservedRemoteBot1
5,710;24,780;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5,180;0,000;0;0,000;2345,749;None;0;0;440,004;-169,010;10985,500;-3174,320;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,960;25,030;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5,430;0,250;0;0,000;2461,953;None;0;1;440,004;-55,460;10978,850;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,250;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,230;25,300;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5,700;0,520;0;0,000;2560,827;None;0;1;440,000;43,330;10974,770;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,520;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,480;25,550;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5,950;0,770;0;0,000;2677,542;None;0;1;440,000;157,550;10974,680;-3174,100;0,000;0,000;0,000;0,000;0,000;0,000;0,770;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,740;25,810;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;6,210;1,030;0;0,000;2729,702;None;0;1;414,873;111,240;10975,030;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;1,030;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,000;26,070;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;6,210;1,290;0;0,000;2834,853;None;0;1;0,000;6,090;10975,370;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;1,290;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,260;26,330;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;6,470;1,550;0;0,000;2889,306;None;0;1;264,262;34,540;10975,370;-3151,670;0,000;0,000;0,000;0,000;0,000;0,000;1,550;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,520;26,590;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;6,730;1,810;0;0,000;2977,181;None;0;1;520,392;111,310;10975,370;-3108,910;0,000;0,000;0,000;0,000;0,000;0,000;1,810;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,780;26,850;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;6,990;2,070;0;0,000;3105,103;None;0;1;454,245;225,580;10975,370;-3051,410;0,000;0,000;0,000;0,000;0,000;0,000;2,070;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,040;27,110;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;7,250;2,330;0;0,000;3220,632;None;0;1;469,213;340,880;10975,370;-3058,680;0,000;0,000;0,000;0,000;0,000;0,000;2,330;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,290;27,360;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;7,500;2,580;0;0,000;3354,263;None;0;1;594,259;454,710;10975,370;-3128,680;0,000;0,000;0,000;0,000;0,000;0,000;2,580;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,550;27,620;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;7,760;2,840;0;0,000;3421,962;None;0;1;32,830;503,970;10975,370;-3175,120;0,000;0,000;0,000;0,000;0,000;0,000;2,840;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,810;27,880;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;8,020;3,100;0;0,000;3469,936;None;0;1;161,180;551,930;10975,390;-3173,960;0,000;0,000;0,000;0,000;0,000;0,000;3,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,070;28,140;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;8,280;3,360;0;0,000;3537,617;None;0;1;151,859;618,050;10981,290;-3160,770;0,000;0,000;0,000;0,000;0,000;0,000;3,360;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,330;28,400;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;8,540;3,620;0;0,000;3570,755;None;0;1;239,528;643,630;11002,320;-3159,520;0,000;0,000;0,000;0,000;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,590;28,660;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;8,800;3,880;0;0,000;3590,696;None;0;1;212,125;656,070;11007,080;-3174,360;0,000;0,000;0,000;0,000;0,000;0,000;3,880;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,850;28,920;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;9,060;4,140;0;0,000;3687,684;None;0;1;224,804;563,010;10979,790;-3173,040;0,000;0,000;0,000;0,000;0,000;0,000;4,140;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,110;29,180;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;9,320;4,400;0;0,000;3716,507;None;0;1;173,019;591,380;10974,720;-3172,590;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,110;29,180;12;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;9,320;4,400;0;0,000;3716,507;None;0;1;173,019;591,380;10974,720;-3172,590;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;BOT_KILLED;CTF-1on1-Joust.ObservedRemoteBot1;XWeapons.DamTypeRocket
10,370;29,440;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;9,320;4,400;0;0,000;3716,507;None;0;0;321,547;-1408,070;9968,160;-3186,100;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_DROPPED;0;
10,370;29,440;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;9,580;4,400;0;0,000;3716,507;None;0;0;321,547;-1408,070;9968,160;-3186,100;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,630;29,700;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;9,840;4,400;0;0,000;3786,152;None;0;0;295,707;-1406,920;10019,460;-3139,010;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,890;29,960;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;10,100;4,400;0;0,000;3902,991;None;0;0;509,350;-1404,700;10118,430;-3076,950;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,140;30,210;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;10,350;4,400;0;0,000;4023,058;None;0;0;449,646;-1402,090;10234,620;-3046,800;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,400;30,470;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;10,610;4,400;0;0,000;4142,859;None;0;0;514,229;-1399,500;10349,820;-3079,580;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,660;30,730;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;10,870;4,400;0;0,000;4294,501;None;0;0;669,613;-1396,880;10466,500;-3176,400;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,920;30,990;100;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;11,130;4,400;0;0,000;4411,686;None;0;0;439,991;-1394,290;10581,620;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,920;30,990;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;11,130;4,400;0;0,000;4411,686;None;0;0;439,991;-1394,290;10581,620;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;ITEM_PICKEDUP;XWeapons.SniperRiflePickup;Weapon
12,180;31,250;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;11,390;4,400;0;0,000;4528,152;None;0;0;515,692;-1391,720;10695,810;-3175,380;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,440;31,510;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;11,650;4,400;0;0,000;4652,695;None;0;0;467,387;-1389,050;10814,460;-3137,620;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,700;31,770;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;11,910;4,660;0;0,000;4772,848;None;0;1;481,145;-1386,350;10934,560;-3139,990;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,960;32,030;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;12,170;4,660;0;0,000;4895,404;None;0;0;340,739;-1376,110;11048,400;-3184,210;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,210;32,280;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;12,420;4,910;0;0,000;5002,843;None;0;1;440,004;-1268,840;11047,540;-3190,170;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;0,250;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,470;32,540;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;12,680;5,170;0;0,000;5043,440;None;0;1;413,652;-1289,670;11013,180;-3195,970;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;0,510;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,730;32,800;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;12,940;5,430;0;0,000;5157,986;None;0;1;440,003;-1398,780;10981,190;-3182,100;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;0,770;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,990;33,060;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;13,200;5,690;0;0,000;5190,894;None;0;1;281,733;-1391,060;10978,930;-3150,190;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;1,030;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,250;33,320;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;13,460;5,950;0;0,000;5261,407;None;0;1;492,319;-1326,730;10978,390;-3121,320;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;1,290;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,510;33,580;100;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;13,720;6,210;0;0,000;5383,771;None;0;1;460,775;-1219,910;10977,490;-3061,640;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;1,550;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,770;33,840;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;13,980;6,470;0;0,000;5501,554;None;0;1;467,876;-1103,310;10991,620;-3052,840;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;1,810;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,030;34,100;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;14,240;6,730;0;0,000;5630,691;None;0;1;553,682;-984,130;11010,280;-3098,930;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;2,070;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,280;34,350;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;14,490;6,980;0;0,000;5783,289;None;0;1;440,002;-865,210;11022,200;-3193,810;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;2,320;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,540;34,610;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;14,750;7,240;0;0,000;5829,306;None;0;1;413,234;-910,950;11017,830;-3196,320;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;2,580;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,800;34,870;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;14,750;7,240;0;0,000;5829,306;None;0;1;182,872;-966,510;10994,140;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;2,580;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_RETURNED;0;
15,800;34,870;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;15,010;7,500;0;0,000;5889,732;None;0;1;182,872;-966,510;10994,140;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;2,840;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,060;35,130;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;15,270;7,760;0;0,000;5991,867;None;0;1;440,004;-864,480;10991,620;-3194,210;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,320;35,390;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;15,530;8,020;0;0,000;6055,118;None;0;1;111,176;-801,380;10991,820;-3189,840;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,360;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,580;35,650;75;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;0;0;15,790;8,280;0;0,000;6147,349;None;0;1;439,997;-892,930;10982,470;-3195,980;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,580;35,650;75;0;0;0;2;0;0;2;0;1;0;0;2;0;0;0;0;0;0;15,790;8,280;0;0,000;6147,349;None;0;1;439,997;-892,930;10982,470;-3195,980;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;BOT_KILLED;CTF-1on1-Joust.ObservedRemoteBot1;XWeapons.DamTypeRocket
16,840;35,910;100;0;0;0;2;0;0;2;0;1;0;0;2;0;0;0;0;0;0;15,790;8,280;0;0,000;6147,349;None;0;0;0,000;-1408,210;9961,930;-3201,000;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,100;36,170;100;0;0;0;2;0;0;2;0;1;0;0;2;0;0;0;0;0;0;16,050;8,280;0;0,000;6205,087;None;0;0;265,920;-1407,550;9991,410;-3151,360;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,350;36,420;100;0;0;0;2;0;0;2;0;1;0;0;2;0;0;0;0;0;0;16,300;8,280;0;0,000;6293,257;None;0;0;524,559;-1405,800;10069,130;-3109,760;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,610;36,680;100;0;0;0;2;0;0;2;0;1;0;0;2;0;0;0;0;0;0;16,560;8,280;0;0,000;6420,210;None;0;0;458,492;-1403,260;10182,240;-3052,170;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,870;36,940;100;0;0;0;2;0;0;2;0;1;0;0;2;0;0;0;0;0;0;16,820;8,280;0;0,000;6535,433;None;0;0;469,484;-1400,680;10297,310;-3057,520;0,000;0,000;0,000;0,000;0,000;0,260;4,400;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
