MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
4,630;18,430;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4,360;0,000;0;0,000;1801,029;None;0;0;515,685;1366,200;11307,020;-3175,450;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,890;18,690;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4,620;0,000;0;0,000;1922,748;None;0;0;440,420;1360,150;11191,500;-3137,580;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,150;18,950;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4,880;0,000;0;0,000;2038,408;None;0;0;441,816;1354,140;11076,950;-3122,770;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,420;19,220;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4,880;0,000;0;0,000;2038,408;None;0;0;548,845;1347,780;10955,420;-3165,790;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_PICKEDUP;1;CTF-1on1-Joust.ObservedRemoteBot1
5,420;19,220;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4,880;0,000;0;0,000;2038,408;None;0;0;548,845;1347,780;10955,420;-3165,790;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_PICKEDUP;0;
5,420;19,220;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,150;0,000;0;0,000;2167,484;None;0;0;548,845;1347,780;10955,420;-3165,790;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,680;19,480;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,410;0,000;0;0,000;2206,505;None;0;0;347,415;1377,710;10937,380;-3183,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,940;19,740;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,670;0,000;0;0,000;2246,362;None;0;0;321,549;1390,790;10973,050;-3171,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,200;20,000;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,930;0,260;0;0,000;2316,013;None;0;1;295,794;1339,470;10973,190;-3124,010;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,460;20,260;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,190;0,520;0;0,000;2434,042;None;0;1;509,783;1239,410;10973,470;-3061,410;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;0,260;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,730;20,530;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,460;0,790;0;0,000;2554,245;None;0;1;464,120;1120,800;10973,800;-3041,910;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;0,530;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,990;20,790;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,720;1,050;0;0,000;2687,210;None;0;1;575,740;1002,700;10974,130;-3103,000;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;0,790;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,250;21,050;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,980;1,310;0;0,000;2827,072;None;0;1;100,120;897,000;10974,470;-3194,590;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;1,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,510;21,310;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7,240;1,570;0;0,000;2894,711;None;0;1;440,002;964,590;10974,780;-3197,140;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;1,310;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,770;21,570;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7,500;1,830;0;0,000;3009,920;None;0;1;440,002;1079,790;10975,090;-3195,720;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;1,570;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,040;21,840;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7,770;2,100;0;0,000;3125,135;None;0;1;440,002;1194,980;10975,390;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;1,840;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,300;22,100;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,030;2,360;0;0,000;3240,325;None;0;1;440,002;1310,170;10975,690;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;2,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,560;22,360;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,290;2,620;0;0,000;3313,871;None;0;1;71,320;1382,170;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;2,360;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,820;22,620;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,550;2,880;0;0,000;3359,421;None;0;1;322,200;1336,620;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;2,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,090;22,890;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,820;3,150;0;0,000;3443,471;None;0;1;40,410;1253,920;10975,830;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;2,890;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,350;23,150;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9,080;3,410;0;0,000;3528,248;None;0;1;440,000;1337,360;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;3,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,610;23,410;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9,080;3,670;0;0,000;3569,518;None;0;1;0,000;1378,630;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;3,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,870;23,670;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9,340;3,930;0;0,000;3634,547;None;0;1;269,391;1340,270;10975,890;-3130,590;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;3,670;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,130;23,930;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9,600;4,190;0;0,000;3733,647;None;0;1;525,807;1253,810;10975,870;-3082,160;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;3,930;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,400;24,200;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9,870;4,460;0;0,000;3859,989;None;0;1;455,199;1136,000;10975,840;-3036,520;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;4,200;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,660;24,460;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10,130;4,720;0;0,000;3987,248;None;0;1;544,308;1017,690;10975,820;-3083,400;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;4,460;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,920;24,720;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10,390;4,980;0;0,000;4149,374;None;0;1;712,650;899,880;10975,790;-3194,780;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;4,720;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,150;24,950;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10,620;5,210;0;0,000;4155,821;None;0;1;288,700;906,320;10975,790;-3194,490;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;4,950;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,410;25,210;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10,880;5,470;0;0,000;4268,269;None;0;1;440,000;1018,720;10975,820;-3197,800;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;5,210;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,680;25,480;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11,150;5,740;0;0,000;4383,460;None;0;1;440,000;1133,910;10975,850;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;5,480;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,940;25,740;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11,410;6,000;0;0,000;4499,620;None;0;1;440,000;1250,070;10975,880;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;5,740;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,200;26,000;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11,670;6,260;0;0,000;4615,792;None;0;1;440,000;1365,270;10975,910;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,460;26,260;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11,930;6,520;0;0,000;4637,542;None;0;1;348,520;1387,020;10975,910;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;6,260;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,720;26,520;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12,190;6,780;0;0,000;4709,239;None;0;1;279,170;1342,690;10975,890;-3126,750;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;6,520;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,990;26,790;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12,460;7,050;0;0,000;4818,338;None;0;1;526,694;1249,150;10975,870;-3070,600;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;6,790;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,250;27,050;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12,720;7,310;0;0,000;4940,767;None;0;1;456,460;1131,050;10975,840;-3038,330;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;7,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,510;27,310;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12,980;7,570;0;0,000;5069,323;None;0;1;552,094;1012,940;10975,800;-3089,090;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;7,310;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,770;27,570;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;13,240;7,830;0;0,000;5227,258;None;0;1;440,000;895,510;10975,760;-3194,700;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;7,570;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,030;27,830;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;13,500;8,090;0;0,000;5275,086;None;0;1;421,800;943,280;10975,770;-3197,060;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;7,830;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,300;28,100;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;13,770;8,360;0;0,000;5390,276;None;0;1;440,000;1058,470;10975,810;-3197,380;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;8,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,560;28,360;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14,030;8,620;0;0,000;5505,958;None;0;1;440,000;1174,150;10975,840;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;8,360;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,820;28,620;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14,290;8,880;0;0,000;5621,638;None;0;1;440,000;1289,830;10975,880;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;8,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,080;28,880;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14,290;9,140;0;0,000;5717,697;None;0;1;0,000;1384,710;10975,910;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;8,880;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,340;29,140;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14,550;9,400;0;0,000;5734,887;None;0;1;229,780;1367,520;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;9,140;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,610;29,410;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14,820;9,670;0;0,000;5801,995;None;0;1;431,670;1302,110;10975,850;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;9,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,870;29,670;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15,080;9,930;0;0,000;5866,465;None;0;1;112,980;1237,640;10975,810;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;9,670;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,130;29,930;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15,340;10,190;0;0,000;5962,419;None;0;1;440,000;1332,560;10975,870;-3184,050;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;9,930;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,390;30,190;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15,600;10,450;0;0,000;6017,287;None;0;1;76,590;1387,420;10975,910;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;10,190;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,660;30,460;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15,870;10,720;0;0,000;6067,207;None;0;1;276,230;1337,500;10975,870;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;10,460;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,920;30,720;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16,130;10,980;0;0,000;6166,892;None;0;1;90,110;1238,950;10975,810;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;10,720;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,180;30,980;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16,390;11,240;0;0,000;6235,942;None;0;1;440,000;1308,000;10975,850;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;10,980;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,440;31,240;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16,390;11,500;0;0,000;6311,144;None;0;1;0,000;1381,690;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;11,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,700;31,500;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16,650;11,760;0;0,000;6346,124;None;0;1;123,040;1346,710;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;11,500;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,970;31,770;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16,920;12,030;0;0,000;6443,634;None;0;1;440,000;1250,360;10975,820;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;11,770;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
18,230;32,030;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17,180;12,290;0;0,000;6458,344;None;0;1;341,010;1265,070;10975,830;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;12,030;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
18,490;32,290;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17,440;12,550;0;0,000;6574,150;None;0;1;440,000;1379,900;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;12,290;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
18,750;32,550;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17,700;12,810;0;0,000;6593,830;None;0;1;304,120;1360,220;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;12,550;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
19,010;32,810;100;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17,960;13,070;0;0,000;6665,067;None;0;1;440,000;1290,580;10975,840;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;12,810;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
19,010;32,810;100;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;17,960;13,070;0;0,000;6665,067;None;0;1;440,000;1290,580;10975,840;-3198,100;0,000;0,000;0,000;0,000;0,000;0,260;0,000;0,000;0,000;12,810;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;PLAYER_KILLED;CTF-1on1-Joust.ObservedRemoteBot2;XWeapons.DamTypeSniperShot
