MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
3,890;22,960;100;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,620;0,000;0;0,000;1434,352;None;0;0;471,392;1404,050;10127,410;-3047,800;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,150;23,220;100;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,880;0,000;0;0,000;1553,696;None;0;0;483,949;1402,770;10246,580;-3054,110;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,410;23,480;100;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,140;0,000;0;0,000;1691,800;None;0;0;605,657;1401,490;10365,740;-3123,910;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,670;23,740;100;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,400;0,000;0;0,000;1830,490;None;0;0;439,985;1400,240;10482,880;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,930;24,000;100;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,660;0,000;0;0,000;1944,227;None;0;0;439,985;1399,020;10596,610;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
4,930;24,000;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4,660;0,000;0;0,000;1944,227;None;0;0;439,985;1399,020;10596,610;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;ITEM_PICKEDUP;XWeapons.RocketLauncherPickup;Weapon
5,190;24,260;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4,920;0,000;0;0,000;2059,413;None;0;0;440,005;1397,790;10711,790;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,450;24,520;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,180;0,000;0;0,000;2173,640;None;0;0;440,005;1396,560;10826,010;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,710;24,780;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,180;0,000;0;0,000;2173,640;None;0;0;405,534;1375,770;10926,990;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_PICKEDUP;1;CTF-1on1-Joust.ObservedRemoteBot1
5,710;24,780;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,440;0,000;0;0,000;2277,831;None;0;0;405,534;1375,770;10926,990;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
5,960;25,030;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,690;0,250;0;0,000;2331,985;None;0;1;98,302;1379,850;10980,990;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,250;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,230;25,300;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5,960;0,520;0;0,000;2370,654;None;0;1;198,211;1341,230;10982,950;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,520;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,480;25,550;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,210;0,770;0;0,000;2475,925;None;0;1;440,001;1237,050;10981,090;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,770;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
6,740;25,810;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,470;1,030;0;0,000;2522,386;None;0;1;415,498;1283,440;10978,520;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;1,030;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,000;26,070;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,470;1,290;0;0,000;2628,610;None;0;1;0,000;1388,570;10976,020;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;1,290;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,260;26,330;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,730;1,550;0;0,000;2673,759;None;0;1;270,800;1366,830;10976,010;-3143,530;0,000;0,000;0,000;0,000;0,000;0,000;1,550;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,520;26,590;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6,990;1,810;0;0,000;2752,924;None;0;1;527,206;1296,370;10975,950;-3107,440;0,000;0,000;0,000;0,000;0,000;0,000;1,810;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
7,780;26,850;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7,250;2,070;0;0,000;2883,636;None;0;1;465,168;1184,010;10975,870;-3040,650;0,000;0,000;0,000;0,000;0,000;0,000;2,070;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,040;27,110;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7,510;2,330;0;0,000;3001,035;None;0;1;494,402;1068,130;10975,790;-3059,470;0,000;0,000;0,000;0,000;0,000;0,000;2,330;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,290;27,360;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7,760;2,580;0;0,000;3143,967;None;0;1;638,115;953,710;10975,720;-3145,130;0,000;0,000;0,000;0,000;0,000;0,000;2,580;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,550;27,620;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,020;2,840;0;0,000;3208,059;None;0;1;185,570;912,420;10975,680;-3194,150;0,000;0,000;0,000;0,000;0,000;0,000;2,840;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
8,810;27,880;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,280;3,100;0;0,000;3309,913;None;0;1;440,000;1014,210;10975,720;-3197,760;0,000;0,000;0,000;0,000;0,000;0,000;3,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,070;28,140;100;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,540;3,360;0;0,000;3423,654;None;0;1;440,000;1127,950;10975,780;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;3,360;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,330;28,400;59;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,800;3,620;0;0,000;3586,544;None;0;1;666,775;1290,730;10980,780;-3201,430;0,000;0,000;0,000;0,000;0,000;0,000;3,620;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,590;28,660;59;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8,800;3,880;0;0,000;3679,458;None;0;1;0,000;1381,770;10977,830;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;3,880;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
9,850;28,920;59;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9,060;4,140;0;0,000;3724,368;None;0;1;269,306;1360,530;10977,770;-3143,530;0,000;0,000;0,000;0,000;0,000;0,000;4,140;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,110;29,180;59;0;52;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9,320;4,400;0;0,000;3804,073;None;0;1;527,277;1289,450;10977,550;-3107,470;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,110;29,180;59;0;52;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9,320;4,400;0;0,000;3804,073;None;0;1;527,277;1289,450;10977,550;-3107,470;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;PLAYER_KILLED;CTF-1on1-Joust.ObservedRemoteBot3;XWeapons.DamTypeRocket
10,370;29,440;59;0;64;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9,320;4,400;0;0,000;3804,073;None;0;0;465,865;1178,050;10977,220;-3040,960;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_DROPPED;0;None
10,370;29,440;59;0;64;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9,580;4,400;0;0,000;3933,817;None;0;0;465,865;1178,050;10977,220;-3040,960;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,630;29,700;59;0;64;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9,840;4,400;0;0,000;4052,372;None;0;0;503,686;1061,650;10976,870;-3063,460;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
10,890;29,960;59;0;64;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;10,100;4,400;0;0,000;4200,688;None;0;0;655,359;945,730;10976,530;-3155,980;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,140;30,210;59;0;64;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;10,350;4,400;0;0,000;4257,221;None;0;0;183,321;904,520;10976,270;-3194,680;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,400;30,470;59;0;64;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;10,610;4,400;0;0,000;4358,331;None;0;0;440,000;1005,580;10976,170;-3197,840;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,400;30,470;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;10,610;4,400;0;0,000;4358,331;None;0;0;440,000;1005,580;10976,170;-3197,840;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;ITEM_PICKEDUP;XWeapons.RocketLauncherPickup;Weapon
11,660;30,730;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;10,870;4,400;0;0,000;4472,551;None;0;0;440,000;1119,800;10976,090;-3197,720;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
11,920;30,990;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;11,130;4,400;0;0,000;4587,261;None;0;0;440,000;1234,510;10976,010;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,180;31,250;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;11,390;4,400;0;0,000;4702,462;None;0;0;440,000;1348,730;10975,940;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,440;31,510;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;11,390;4,400;0;0,000;4743,052;None;0;0;0,000;1389,320;10975,910;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,700;31,770;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;11,650;4,400;0;0,000;4817,491;None;0;0;440,000;1315,410;10975,860;-3191,960;0,000;0,000;0,000;0,000;0,000;0,000;4,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
12,960;32,030;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;11,910;4,660;0;0,000;4932,366;None;0;1;440,000;1200,700;10975,790;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;4,660;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,210;32,280;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;12,160;4,910;0;0,000;5015,582;None;0;1;36,390;1117,490;10975,730;-3197,090;0,000;0,000;0,000;0,000;0,000;0,000;4,910;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,470;32,540;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;12,420;5,170;0;0,000;5097,248;None;0;1;440,000;1199,150;10975,790;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;5,170;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,730;32,800;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;12,680;5,430;0;0,000;5211,064;None;0;1;440,000;1312,890;10975,860;-3193,940;0,000;0,000;0,000;0,000;0,000;0,000;5,430;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
13,990;33,060;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;12,940;5,690;0;0,000;5283,717;None;0;1;71,100;1384,730;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;5,690;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,250;33,320;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;13,200;5,950;0;0,000;5372,188;None;0;1;440,000;1297,540;10975,840;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;5,950;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,510;33,580;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;13,460;6,210;0;0,000;5484,958;None;0;1;440,000;1184,770;10975,770;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;6,210;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
14,770;33,840;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;13,720;6,470;0;0,000;5598,707;None;0;1;440,000;1071,030;10975,700;-3196,670;0,000;0,000;0,000;0,000;0,000;0,000;6,470;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,030;34,100;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;13,980;6,730;0;0,000;5712,938;None;0;1;440,000;956,800;10975,630;-3197,190;0,000;0,000;0,000;0,000;0,000;0,000;6,730;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,280;34,350;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;14,230;6,980;0;0,000;5826,769;None;0;1;440,000;843,060;10975,560;-3192,650;0,000;0,000;0,000;0,000;0,000;0,000;6,980;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,540;34,610;59;0;64;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;14,490;7,240;0;0,000;5941,671;None;0;1;440,000;728,840;10975,480;-3180,150;0,000;0,000;0,000;0,000;0,000;0,000;7,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
15,800;34,870;59;0;69;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;14,490;7,240;0;0,000;5941,671;None;0;1;0,000;663,500;10975,440;-3175,000;0,000;0,000;0,000;0,000;0,000;0,000;7,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_RETURNED;0;None
15,800;34,870;59;0;69;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;14,490;7,500;0;0,000;6007,214;None;0;1;0,000;663,500;10975,440;-3175,000;0,000;0,000;0,000;0,000;0,000;0,000;7,500;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,060;35,130;59;0;69;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;14,750;7,760;0;0,000;6035,947;None;0;1;306,380;634,850;10975,420;-3172,810;0,000;0,000;0,000;0,000;0,000;0,000;7,760;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,320;35,390;59;0;69;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;15,010;8,020;0;0,000;6109,190;None;0;1;348,522;561,610;10975,380;-3173,490;0,000;0,000;0,000;0,000;0,000;0,000;8,020;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,580;35,650;59;0;69;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;15,270;8,280;0;0,000;6179,857;None;0;1;277,618;518,430;10975,380;-3117,550;0,000;0,000;0,000;0,000;0,000;0,000;8,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
16,580;35,650;59;0;69;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;15,270;8,280;0;0,000;6179,857;None;0;1;277,618;518,430;10975,380;-3117,550;0,000;0,000;0,000;0,000;0,000;0,000;8,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;PLAYER_KILLED;CTF-1on1-Joust.ObservedRemoteBot3;XWeapons.DamTypeRocket
16,840;35,910;59;0;71;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;15,530;8,280;0;0,000;6287,174;None;0;0;524,278;426,700;10975,380;-3061,850;0,000;0,000;0,000;0,000;0,000;0,000;8,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,100;36,170;59;0;71;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;15,790;8,280;0;0,000;6403,628;None;0;0;504,167;310,330;10975,380;-3057,430;0,000;0,000;0,000;0,000;0,000;0,000;8,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,350;36,420;59;0;71;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;16,040;8,280;0;0,000;6550,690;None;0;0;654,667;195,430;10975,380;-3149,220;0,000;0,000;0,000;0,000;0,000;0,000;8,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,610;36,680;59;0;71;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;16,300;8,280;0;0,000;6674,360;None;0;0;440,000;81,830;10975,380;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;8,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
17,870;36,940;59;0;71;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;16,560;8,280;0;0,000;6787,603;None;0;0;439,995;-31,250;10981,450;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;8,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
